cell,X2,Y2,DataType,dbsumneg,SitePrimary,Histology,HistSubtype1,SitePrimaryCount,DataGood
Ovcar-8,cmpd X,cmpd A,viability,-1.95479,Ovary,Carcinoma,Ns,7,yes
Ovcar-8,cmpd X,cmpd A,growth,-1.28993,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd B,viability,-1.25991,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd C,viability,-1.584,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd D,viability,-1.17171,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd E,viability,-4.08386,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd F,viability,-1.39624,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd A,viability,-0.8051,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd B,viability,-1.50939,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd C,viability,-1.95182,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd D,viability,-0.20302,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd E,viability,-4.36392,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd F,viability,-0.92433,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd B,growth,-1.45128,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd C,growth,-1.28248,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd D,growth,-1.3885,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd E,growth,-4.59702,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd F,growth,-1.7117,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd A,growth,-0.86507,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd B,growth,-1.67394,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd C,growth,-2.04785,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd D,growth,-0.22979,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd E,growth,-4.34365,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd Y,cmpd F,growth,-1.09161,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd A,viability,-2.7102,Ovary,Carcinoma,Ns,7,yes
OVCAR-4,cmpd X,cmpd A,growth,-3.42683,Ovary,Carcinoma,Ns,7,yes
OV-90,cmpd X,cmpd B,viability,-2.43173,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd C,viability,-1.95598,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd D,viability,-1.60388,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd E,viability,-2.77768,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd F,viability,-1.72107,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd A,viability,-0.7399,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd B,viability,-1.99352,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd C,viability,-0.64389,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd D,viability,-0.03356,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd E,viability,-0.73364,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd F,viability,-1.08898,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd B,growth,-1.85373,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd C,growth,-1.44673,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd D,growth,-1.15287,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd E,growth,-2.0838,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd F,growth,-1.38483,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd A,growth,-0.6017,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd B,growth,-1.45671,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd C,growth,-0.5026,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd D,growth,-0.03252,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd E,growth,-0.54352,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd Y,cmpd F,growth,-0.88845,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd A,viability,-3.54665,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OV-90,cmpd X,cmpd A,growth,-2.65145,Ovary,Carcinoma,Mixed_Carcinoma,7,yes
OPM-2,cmpd X,cmpd A,viability,-2.8007,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd B,viability,-2.29279,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd C,viability,-1.23045,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd D,viability,-0.48728,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd E,viability,-4.80525,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd F,viability,-3.00327,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd A,viability,-3.49674,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd B,viability,-3.81701,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd C,viability,-1.19994,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd D,viability,-0.08931,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd E,viability,-2.4578,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd F,viability,-1.40106,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd A,growth,-2.40733,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd B,growth,-1.78612,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd C,growth,-1.60595,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd D,growth,-0.55625,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd E,growth,-4.15351,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd X,cmpd F,growth,-2.38058,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd A,growth,-3.0153,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd B,growth,-2.9466,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd C,growth,-1.56877,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd D,growth,-0.14972,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd E,growth,-2.92053,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OPM-2,cmpd Y,cmpd F,growth,-1.45083,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
OE21,cmpd X,cmpd B,viability,-1.27112,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd C,viability,-2.51374,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd D,viability,-1.79982,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd E,viability,-3.47959,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd F,viability,-1.79006,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd A,viability,-0.43823,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd B,viability,-1.41301,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd C,viability,-1.9063,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd D,viability,-0.42364,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd E,viability,-2.02634,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd F,viability,-0.71326,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd B,growth,-0.93767,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd C,growth,-1.88282,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd D,growth,-1.20869,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd E,growth,-2.56589,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd F,growth,-1.35868,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd A,growth,-0.37275,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd B,growth,-1.00472,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd C,growth,-1.45722,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd D,growth,-0.41834,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd E,growth,-1.57984,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd Y,cmpd F,growth,-0.66801,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd A,viability,-4.04112,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OE21,cmpd X,cmpd A,growth,-2.82971,Oesophagus,Carcinoma,Squamous_Cell_Carcinoma,1.5,yes
OCI-M2,cmpd X,cmpd A,viability,-1.99674,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd B,viability,-0.28642,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd C,viability,-0.12545,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd D,viability,-0.13875,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd E,viability,-1.32167,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd F,viability,-0.69319,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd A,viability,-2.55882,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd B,viability,-5.03905,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd C,viability,-0.73727,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd D,viability,-0.92505,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd E,viability,-1.40618,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd F,viability,-0.98528,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd A,growth,-1.59707,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd B,growth,-0.27772,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd C,growth,-0.09465,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd D,growth,-0.10798,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd E,growth,-1.00358,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd X,cmpd F,growth,-0.50324,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd A,growth,-1.64694,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd B,growth,-3.76423,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd C,growth,-0.72141,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd D,growth,-0.59508,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd E,growth,-1.10944,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-M2,cmpd Y,cmpd F,growth,-0.68777,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
OCI-Ly-19,cmpd X,cmpd A,viability,-0.25691,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd B,viability,-0.03428,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd C,viability,-0.08044,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd D,viability,-0.0624,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd E,viability,-0.28773,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd F,viability,-0.63115,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd A,viability,-0.94451,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd B,viability,-2.04298,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd C,viability,-0.34235,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd D,viability,-0.25833,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd E,viability,-0.41462,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd F,viability,-1.05198,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd A,growth,-1.3065,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd B,growth,-0.38544,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd C,growth,-0.37917,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd D,growth,-0.17214,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd E,growth,-0.69309,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd X,cmpd F,growth,-1.59637,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd A,growth,-0.28905,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd B,growth,-1.38615,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd C,growth,-0.21504,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd D,growth,-0.05804,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd E,growth,-0.35447,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
OCI-Ly-19,cmpd Y,cmpd F,growth,-1.01273,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
NOMO-1,cmpd X,cmpd A,viability,-3.06264,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd B,viability,-0.62521,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd C,viability,-0.6102,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd D,viability,-0.02556,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd E,viability,-3.43606,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd F,viability,-0.94742,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd A,viability,-7.93167,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd B,viability,-5.926,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd C,viability,-0.48498,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd D,viability,-0.15265,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd E,viability,-0.6209,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd F,viability,-0.22426,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd A,growth,-2.75934,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd B,growth,-0.48768,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd C,growth,-0.71606,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd D,growth,-0.1033,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd E,growth,-3.10541,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd X,cmpd F,growth,-1.05727,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd A,growth,-6.52138,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd B,growth,-4.53035,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd C,growth,-0.46935,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd D,growth,-0.10485,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd E,growth,-0.70214,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NOMO-1,cmpd Y,cmpd F,growth,-0.34449,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
NCI-N87,cmpd X,cmpd B,viability,-2.56686,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd C,viability,-1.50059,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd D,viability,-1.80609,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd E,viability,-4.03664,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd F,viability,-3.17413,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd A,viability,-1.64835,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd B,viability,-2.37372,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd C,viability,-0.70858,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd D,viability,-0.3101,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd E,viability,-0.88331,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd F,viability,-0.66637,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd B,growth,-2.30156,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd C,growth,-1.39107,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd D,growth,-1.6257,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd E,growth,-3.69112,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd F,growth,-2.91579,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd A,growth,-1.49647,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd B,growth,-2.12553,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd C,growth,-0.66877,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd D,growth,-0.28642,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd E,growth,-0.82755,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd Y,cmpd F,growth,-0.60686,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd A,viability,-4.92999,Stomach,Carcinoma,Ns,5,yes
NCI-N87,cmpd X,cmpd A,growth,-4.44186,Stomach,Carcinoma,Ns,5,yes
NCI-H929,cmpd X,cmpd A,viability,-1.2234,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd B,viability,-1.66891,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd C,viability,-0.24561,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd D,viability,-0.69636,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd E,viability,-2.82416,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd F,viability,-2.35783,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd Y,cmpd A,viability,-1.02349,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd Y,cmpd B,viability,-5.79613,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd Y,cmpd C,viability,-0.06201,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd Y,cmpd D,viability,-0.4348,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd Y,cmpd E,viability,-0.46398,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd Y,cmpd F,viability,-0.22587,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd A,growth,-1.28916,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd B,growth,-1.66367,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd C,growth,-0.26665,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd D,growth,-0.69557,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
NCI-H929,cmpd X,cmpd E,growth,-2.53383,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
