X1,mgi_symbol,transcript_biotype,P2_Roska,P4_Roska,P6_Roska,P10_Roska,P2_KO,P4_KO,P6_KO,P10_KO
ENSMUSG00000073131,Vma21,protein_coding,5.643281787728603,5.735465428807556,6.032315078630047,6.434851057259642,3.978848259571048,4.809226064483128,3.8200146768211174,4.29440812338985
ENSMUSG00000073176,Zfp449,protein_coding,3.8468395831174154,3.5973760266134014,3.8977003624184396,3.6095713017530304,2.6330791443053494,3.153402383382872,2.0119024942326793,2.573402254110145
ENSMUSG00000073664,Nbeal1,protein_coding,7.573934661065528,7.65152429432689,7.549240286774527,7.538141595727183,4.618839688508539,5.748219154149192,4.473459202293281,4.145515488181294
ENSMUSG00000073678,Pgap1,protein_coding,6.209168645843511,6.400182402488654,6.115854302148316,6.358766804446109,3.0955937755460496,4.530669440067915,3.6482867497350284,3.739125950005086
ENSMUSG00000073725,Lmbrd1,protein_coding,6.628823877051164,6.532431174922691,6.818813421815728,7.316923616025369,4.380237885291173,5.513884201303322,5.0947940820584225,5.78351610327379
ENSMUSG00000073888,Ccl27a,protein_coding,3.3255355366139456,3.443303848720424,3.331116222706822,3.218702457272913,0.7932275456714809,2.520951956631528,1.3975340040529496,1.9255671188079102
ENSMUSG00000073987,Ggh,protein_coding,3.020913863136445,3.474880916825962,3.104622195217482,3.424835099006758,1.3597156080008865,3.8930729558622903,3.0034475027791996,2.744068722077176
ENSMUSG00000074165,Zfp788,protein_coding,6.315789497552414,6.3154163923158855,6.447151426433613,6.630149041122831,4.1493579187144,5.036902106406431,3.5375108360309175,4.315074144004729
ENSMUSG00000074212,Dnajb14,protein_coding,7.478858906271004,7.53222724848058,7.729807994405472,7.972404360045497,5.33365291106118,5.52489926419402,5.352355201577661,5.88095759225855
ENSMUSG00000074264,Amy1,protein_coding,6.016221561803641,5.655448909105513,5.819400486993127,6.396662726130665,3.331866368425332,3.7294105932244044,3.774805382577042,4.9568197856384
ENSMUSG00000074378,Bsph1,protein_coding,0.7166300380986986,1.706435692450033,2.202465125351394,1.4313376899251486,0,0.27725972761240647,0,0
ENSMUSG00000074513,Arfip1,protein_coding,3.7957396241003036,3.2349959056166147,4.001838007896659,3.8721428570010477,1.4055190707326632,1.6026622999052513,1.2530311233958862,1.668443619460243
ENSMUSG00000074575,Kcng1,protein_coding,0.7541088891018499,1.0164157697143703,1.8168070608621678,6.497507080473791,3.0145544286051504,0.9740127525037928,2.184410901459394,2.721307793230568
ENSMUSG00000074579,Lekr1,protein_coding,3.530652081055941,3.0838556406721893,3.4912226191164337,4.428705233212605,0.7932275456714809,2.182752915577569,1.9140185898738535,1.9542884582904032
ENSMUSG00000074629,4930518I15Rik,protein_coding,3.706787942075218,3.4985324373425266,3.4694481783918447,3.316342195225701,1.8632135120451634,1.8089885888732067,1.4442982692231683,1.6510043223635358
ENSMUSG00000074643,Cpne1,protein_coding,2.64651140907194,2.751125856857524,2.1494014481331316,1.9743864896210395,0.2427387716736093,0.6275528402628215,0.38869048292586944,0
ENSMUSG00000074733,Zfp950,protein_coding,5.073725629761683,5.355075553707944,5.182248594731747,5.38829417334943,2.797863784055638,4.165394268569728,3.221904479443264,3.0662162836228086
ENSMUSG00000074746,Pdzd8,protein_coding,7.211376259259545,7.145036514664452,7.300414107574123,7.7873226765755765,4.5928100331633015,5.303984065072395,4.7395819020727314,5.309602712432358
ENSMUSG00000074754,Smim26,protein_coding,3.751236496321957,3.83719283061102,4.5191613145735445,4.540478737614477,2.7475320163853496,2.119505069687109,1.8138491582029799,2.0382342515612284
ENSMUSG00000074785,Plxnc1,protein_coding,5.78910334195548,5.946269124191795,5.1977881545502,5.2155582233044795,3.7602872775742977,4.0497180558009145,3.0324087292511814,2.9722749904385775
ENSMUSG00000074817,Papolb,protein_coding,2.9195935579666568,3.673035894219222,3.4946271058189375,4.164401755074769,0,0.927352573877816,1.0624870179766932,1.5527736429911347
ENSMUSG00000074829,2010315B03Rik,protein_coding,5.159807953899103,5.046739841319961,5.657753189958574,5.908953096693503,3.129108948437905,4.002693706864406,2.4445336168846863,2.806407289325623
ENSMUSG00000074918,Inafm2,protein_coding,5.642164539424777,5.195271931312548,5.883320648710454,6.172371572449272,3.754165306593132,4.310465416442893,3.82833405382499,4.168410541568213
ENSMUSG00000074925,Ptar1,protein_coding,4.956976938026083,4.7330230686079515,5.02481073799748,5.832087695216676,1.5924471316434248,3.986972884908655,2.958013757792338,3.158532525730021
ENSMUSG00000074991,Gabrr3,protein_coding,2.4997655670608054,1.6376441952297205,3.222170090209417,5.286971101585998,1.429960108770852,3.4152768493406596,3.493073940053904,2.339592710098626
ENSMUSG00000074994,Qser1,protein_coding,7.599013924476719,7.690675965372537,7.785427020311677,7.401607815520434,5.105489331226101,6.414559888618722,5.163213951489648,4.291374827855294
ENSMUSG00000075254,Heg1,protein_coding,7.152048697448755,6.741482529453568,7.898670320518103,9.301284516849837,4.004575054636147,4.80822791889866,4.7505470713707965,6.1922548710053835
ENSMUSG00000075289,Carns1,protein_coding,3.63482103180568,3.570952844488431,3.9592523883133666,4.2120488188586584,2.7921275512534014,2.4358906812201266,2.8706380713425346,2.6129698820851415
ENSMUSG00000075307,Klhl41,protein_coding,2.6647656183371815,3.010509410021604,1.9294369687863195,3.092833441538329,1.3021108037388287,1.4094736407779684,2.2260426350636693,2.0382342515612284
ENSMUSG00000075316,Scn9a,protein_coding,5.0155174789889925,5.841576330465574,0.7683929234423376,0.3310690504136061,0.9382359283817995,0.0994543101580648,1.1133962458551354,0
ENSMUSG00000075318,Scn2a,protein_coding,4.178712098720368,5.360485744970538,2.2229481142779193,2.0523142951519167,2.470770015660846,2.3819405607922994,1.7717707486271908,0
ENSMUSG00000075324,Fign,protein_coding,3.56381661694333,3.96166264462386,2.7658059374949087,2.282021149302137,0.8960732603258219,1.1247348280896734,0.5418151634337756,0.5751352125998994
ENSMUSG00000075334,Rprm,protein_coding,3.7525104077125753,4.389717242473016,2.774960114877748,1.9648113668434473,2.7399213966030582,1.2598564191595987,2.9775947329288823,2.379803301777225
ENSMUSG00000075376,Rc3h2,protein_coding,8.007110309117476,8.070549043513676,8.059398072888825,7.878285663591345,4.415962679930164,6.268678737809074,4.943453756163969,4.547502455275434
ENSMUSG00000075470,Alg10b,protein_coding,6.904463019135886,7.042640363203699,6.943165181760927,6.908824103841922,3.882691498704371,5.619223675546773,4.852378819435738,4.948969922473921
ENSMUSG00000075596,B130006D01Rik,protein_coding,3.521536362405099,3.8704892193640146,3.9904064638666203,4.477673608843627,0,0.16214159151632365,0,0
ENSMUSG00000075700,Selenot,protein_coding,8.094614165560888,7.9572225850119445,8.525504002234815,8.494621006661152,5.81070087902119,7.147835684329273,6.514102704631873,6.7582932113127825
ENSMUSG00000075703,Selenoi,protein_coding,6.0328143751433,5.986570232600413,6.092475073757361,5.957911262823345,4.165599721104662,4.887703843501224,4.125395571405025,3.7857814588064507
ENSMUSG00000078134,Gm12355,protein_coding,1.6038788541328781,1.788628875551894,1.5318038802654794,1.511898863100518,0.2427387716736093,0,0,0
ENSMUSG00000078160,Gm16503,protein_coding,4.408539852123047,4.407353806820561,4.635080071138702,4.268490731228645,0.7932275456714809,1.474968863475055,0.5426526998727167,1.1452285775561186
ENSMUSG00000078307,AI593442,protein_coding,4.211364758204411,5.652541036377763,4.293880558403302,2.641046443199622,3.0420764512741614,2.9559620001366946,1.5119461617049703,1.2967335892330676
ENSMUSG00000078317,F8a,protein_coding,3.7034008837290737,2.9592859570855516,3.8507477452502044,4.044014949466322,2.8389524728254174,2.0114094817430117,1.9133711747727802,2.535137954862955
ENSMUSG00000078435,AU041133,protein_coding,4.723290122123862,4.530838178644601,4.4076154718749345,4.757110331240179,0,2.739636774437499,1.3473150202244613,2.126003004161463
ENSMUSG00000078490,Cfap74,protein_coding,4.100800742764742,3.755314140400689,4.447126349279386,4.466038071355415,2.011581470009719,2.5007879979159275,2.9749701051101045,3.207545165965402
ENSMUSG00000078572,Ndufaf8,protein_coding,3.4665413965838585,2.787220327433613,3.1041196038903296,3.4338850456609036,3.1124486834567198,1.9211409480089134,1.8617970306478877,1.8601042607759144
ENSMUSG00000078622,Ccdc47,protein_coding,7.82589756829983,7.543878664403858,7.840518807175728,7.940148851220729,5.636684808897294,6.474085181748972,6.168194830600354,6.354066151973381
ENSMUSG00000078851,Hist3h2a,protein_coding,7.072148992281837,7.064538143398145,7.16226319984902,7.241535603505962,3.5596279154355432,4.324156575872396,5.038386977531214,5.431582511977033
ENSMUSG00000078919,Dpm1,protein_coding,5.310683912990715,5.233985023054216,5.488773528219802,5.238738134339505,3.0469017238262386,3.8886610225914446,3.782414131370404,4.040957225293449
ENSMUSG00000078963,Hsbp1l1,protein_coding,4.983741031347273,4.0008886053011254,5.6546993035632065,6.493738587907634,1.4878837883323932,2.477473880922287,3.0939197091671478,5.067970004978267
ENSMUSG00000078974,Sec61g,protein_coding,3.628323379523001,3.226423266889313,3.7505100128645457,3.3834739676806582,0.45045749053476325,3.037353413130654,1.7338931192675893,1.5652405240013834
ENSMUSG00000079057,Cyp4v3,protein_coding,3.220669111867815,2.9435165626101516,2.838581263010465,3.8365747302333175,1.0509025291915153,2.38010130765094,2.4567609957729473,2.204758344969141
ENSMUSG00000079065,BC005561,protein_coding,6.250151016204745,6.4176880638205525,6.262602890587514,6.2334235996644916,3.4538748796688186,5.401509990650092,3.9919628384009296,3.237526701307047
ENSMUSG00000079427,Mthfsl,protein_coding,3.7099293580417925,3.263909410557793,3.6026845233385276,3.8155866437562707,1.6854952481005634,2.422108480170644,1.0115670416161537,0.9759259366029224
ENSMUSG00000079450,Cldn34c1,protein_coding,3.1404282169265865,3.293795707947304,3.098596911000482,2.8547517554784334,1.0315579269656172,1.6883684708473308,0,0.3012101466802749
ENSMUSG00000079470,Utp14b,protein_coding,6.780066474683495,7.108903090704877,6.8479788583487204,7.015413106900495,3.8481660856431716,5.5289840237891426,4.128752927071676,3.648718822836404
ENSMUSG00000079481,Nhsl2,protein_coding,3.8560222269286686,3.956663443412945,3.509690367754399,2.957153739334931,1.375145571334292,1.5092992497815918,1.6139243327948771,2.6638145722211957
ENSMUSG00000079509,Zfx,protein_coding,6.629286451446429,6.6282770729737,6.946910072439095,6.41921689320471,4.752337115021204,5.680236696172588,4.697096767179078,4.445467942393687
ENSMUSG00000079550,Mpp4,protein_coding,8.603784944642168,8.320930708230042,8.951271066261693,10.00758816614295,4.785282641731015,5.251270356566046,6.027716033845686,7.755153442290997
ENSMUSG00000082361,Btc,protein_coding,2.984877246513775,2.9473237042982783,3.4316824919782993,3.6971441759082917,1.2360419808818321,1.2363363620960042,1.5497705977775935,1.546499569196069
ENSMUSG00000084845,Tmem240,protein_coding,3.2619846085808724,3.1532061995506395,2.643470053993705,2.114107335138982,0.7932275456714809,2.4520269485101345,2.2040470907337757,2.5917991729272685
ENSMUSG00000085601,Gm4969,protein_coding,2.782339723119278,1.4842838512551157,1.854130182435031,2.54314954493065,0,1.7209359490291172,1.2345579378914973,1.2741287963880303
ENSMUSG00000085925,Rtl1,protein_coding,4.4501030437826135,4.351006075559465,3.7808062579046773,4.423925863889706,0.7932275456714809,1.3383393231498968,1.8258952845919278,1.4201680383238058
ENSMUSG00000086316,Nbdy,protein_coding,4.411965809742197,4.1736109623562765,4.954268949896714,4.756569063353025,2.31211056528105,3.47176386719603,2.965819107193047,3.4568869261787727
ENSMUSG00000087370,Tmem170b,protein_coding,7.838489963095581,7.797528626051955,7.861900924838588,7.61429344802614,5.09578974823544,5.765884440040612,5.319073642278548,5.316993563617837
ENSMUSG00000087403,Kantr,protein_coding,4.646966625293304,4.640335369262395,4.772921288797802,4.625945548588775,1.0699911745448314,2.5404280796801904,2.217432718516244,2.3973409975470195
ENSMUSG00000089774,Slc5a3,protein_coding,6.7917982825532,6.9781569313116645,6.720524173039867,6.492001373152609,1.3021108037388287,3.2767078679060426,3.2757323914241003,2.845868987645345
ENSMUSG00000089789,Rdh1,protein_coding,2.2912744324542307,1.74114538882918,3.006666487078357,3.2708872892950356,0.9382359283817995,0.3887537998267728,0.38869048292586944,0.5751352125998994
ENSMUSG00000089798,1700028K03Rik,protein_coding,4.938429334806042,4.998474085330346,5.336676756379854,6.309864740860592,3.311960756977017,2.4335279277259994,4.005042465075754,5.088216594645462
ENSMUSG00000089809,Rasgef1b,protein_coding,5.268320643536065,5.863017121690624,5.061267626596138,4.212481144670315,2.1696573451922756,1.9753273217345084,1.6810605303396877,0.9665575802899806
ENSMUSG00000089824,Rbm12,protein_coding,6.964551868760483,7.029836244844662,6.783835592180832,6.785637476549499,4.092336596164258,4.0684885754697575,3.2797476894192172,3.629202729770573
ENSMUSG00000090000,Ier3ip1,protein_coding,5.537665109159839,5.398976413761454,5.771229343772982,5.671918075133413,3.218561521203974,4.4592092865089255,3.271081758481382,3.5988464009640904
ENSMUSG00000090083,Rnf8,protein_coding,3.562214716989655,3.6915004024134266,3.7902127804691634,3.5737441962464365,3.3959021046282487,2.115825745284391,2.677834694020318,1.9447780692060552
ENSMUSG00000090100,Ttbk2,protein_coding,6.577746483998635,6.942783628845546,6.647484977718989,6.703356814180968,4.1766491532710726,5.3257004548587314,4.424148778050231,3.787112535033717
ENSMUSG00000090110,Cmc4,protein_coding,2.791547190709518,2.920060803397299,3.0436852745462946,3.2564350681613297,0.8960732603258219,2.2193773528929133,0.7706598217045798,1.4270149215489834
ENSMUSG00000090112,Shprh,protein_coding,7.210214327658469,7.110243551930353,7.241116838604926,7.2810804636734305,5.120032632602856,6.389806103934939,5.247472378269485,5.282625053409525
ENSMUSG00000090137,Uba52,protein_coding,3.7590044655631205,3.4760883127987263,3.9521153702653073,3.838449016244075,3.001488547368012,2.4120948958327393,2.538949962969672,2.4215410326338813
ENSMUSG00000090317,Gm17324,protein_coding,1.698971501542095,1.6980639359218002,1.76756646533227,2.3371406292363543,0.7465338284773332,0.9740127525037928,0.5123019295664656,0.3160397585807193
ENSMUSG00000090641,Zfp712,protein_coding,3.1341588508441185,3.903341583036677,2.6603406177114604,3.479979855030323,2.1696573451922756,2.5107669224085734,1.031912624221177,2.681779704655621
ENSMUSG00000091264,Smim13,protein_coding,8.342600450089458,7.996869766651253,8.482445851916983,8.470838266369089,5.854928744938847,6.831931030326388,6.050366831184965,6.526388206965756
ENSMUSG00000091402,Rd3l,protein_coding,5.054727746755152,3.879044682203373,6.408803004988003,8.687634221525032,3.6037848699555144,2.8681755416818278,2.94719325931827,6.225571813647055
ENSMUSG00000091405,Hist2h4,protein_coding,2.5935488216265146,3.1828898123575793,2.7245545686734753,2.0397573513889404,0,1.799160335507246,2.022108785597432,1.959020245650644
ENSMUSG00000091476,Catspere2,protein_coding,2.0734156894490132,1.4244793181269453,2.204042353036071,3.455773299922727,0,0.7752341938075636,0.1984236170271395,0.9476363639528652
ENSMUSG00000091604,Gm17349,protein_coding,1.285353340595086,1.816507094180426,1.2860082483929065,1.541307884111102,0.45045749053476325,0.24865801151453193,0,0
ENSMUSG00000091803,Cox16,protein_coding,4.225208023085219,4.133142095659248,3.9713789153425134,4.296409391480493,2.429683981914934,2.466683543394315,2.60017369684673,2.1343939864672503
ENSMUSG00000091831,Gm4707,protein_coding,3.370632005947398,3.155370588603097,3.7862248639758667,3.657287125114323,0.45045749053476325,0.16214159151632365,0,1.1285241828450487
ENSMUSG00000091896,Ube2d2a,protein_coding,6.498500570710259,6.526198909244805,6.475411665166355,6.317060348163496,4.707998458309272,5.32780862991529,4.488438249789965,4.802907916346715
ENSMUSG00000091931,Gon7,protein_coding,4.216930021676135,4.068316779947913,4.428133632944953,4.237741713470095,2.320104969830841,2.987503574008101,2.4213581659848993,1.4063760101348013
ENSMUSG00000091955,Gm9844,protein_coding,1.1739361089652256,0.9202386546385153,0.9326895881957017,1.5944567788700565,0,0,0,0
ENSMUSG00000091971,Hspa1a,protein_coding,2.3305473283574507,2.134554953405031,2.8498795178855896,2.815524918653529,0,0.5802900185041628,1.420891267948431,2.328665370827442
ENSMUSG00000092035,Peg10,protein_coding,6.3788757551252,5.3342261316721915,6.856255596675343,6.763993182975466,2.9442915551360462,3.644327662623217,2.1080801647481375,3.2649884650943632
